energy (keV),counts
26.53068821944644,1
26.572667156502526,0
26.614646093558612,1
26.6566250306147,1
26.69860396767078,2
26.740582904726867,1
26.782561841782954,1
26.82454077883904,2
26.866519715895127,2
26.908498652951213,0
26.9504775900073,2
26.992456527063386,0
27.034435464119472,2
27.07641440117556,0
27.118393338231645,2
27.16037227528773,0
27.202351212343817,2
27.244330149399904,1
27.28630908645599,2
27.328288023512076,1
27.370266960568163,1
27.412245897624246,0
27.454224834680332,1
27.49620377173642,3
27.538182708792505,1
27.58016164584859,1
27.622140582904677,2
27.664119519960764,1
27.70609845701685,4
27.748077394072936,1
27.790056331129023,0
27.83203526818511,1
27.874014205241195,3
27.915993142297282,0
27.957972079353368,2
27.999951016409454,2
28.04192995346554,1
28.083908890521624,0
28.12588782757771,1
28.167866764633796,1
28.209845701689883,0
28.25182463874597,0
28.293803575802055,0
28.33578251285814,1
28.377761449914228,0
28.419740386970314,2
28.4617193240264,0
28.503698261082487,1
28.545677198138574,3
28.58765613519466,1
28.629635072250746,1
28.671614009306833,1
28.71359294636292,0
28.755571883419005,1
28.797550820475088,2
28.839529757531174,0
28.88150869458726,1
28.923487631643347,1
28.965466568699433,0
29.00744550575552,1
29.049424442811606,3
29.091403379867693,1
29.13338231692378,2
29.175361253979865,1
29.21734019103595,0
29.259319128092038,1
29.301298065148124,2
29.34327700220421,0
29.385255939260297,1
29.427234876316383,2
29.469213813372466,0
29.511192750428553,0
29.55317168748464,0
29.595150624540725,0
29.63712956159681,0
29.679108498652898,0
29.721087435708984,0
29.76306637276507,0
29.805045309821157,2
29.847024246877243,2
29.88900318393333,2
29.930982120989416,1
29.972961058045502,1
30.01493999510159,1
30.056918932157675,0
30.09889786921376,2
30.140876806269848,4
30.18285574332593,3
30.224834680382017,0
30.266813617438103,2
30.30879255449419,0
30.350771491550276,1
30.392750428606362,3
30.43472936566245,0
30.476708302718535,1
30.51868723977462,0
30.560666176830708,2
30.602645113886794,0
30.64462405094288,1
30.686602987998967,2
30.728581925055053,0
30.77056086211114,1
30.812539799167226,3
30.85451873622331,2
30.896497673279395,3
30.93847661033548,1
30.980455547391568,2
